Day,Hour Of Day,widget_id,Unique visits,Conversions
2.2.2024,09:00 - 09:59,114186,1,0
2.2.2024,13:00 - 13:59,114186,1,0
21.2.2024,11:00 - 11:59,114186,2,0
21.2.2024,12:00 - 12:59,114186,2,0
21.2.2024,22:00 - 22:59,114186,1,0
22.2.2024,10:00 - 10:59,114186,1,0
22.2.2024,11:00 - 11:59,114186,1,0
22.2.2024,12:00 - 12:59,114186,1,0
22.2.2024,15:00 - 15:59,114186,1,0
23.2.2024,17:00 - 17:59,114186,1,0
23.2.2024,18:00 - 18:59,114186,1,0
23.2.2024,21:00 - 21:59,114186,1,0
24.2.2024,13:00 - 13:59,114186,1,0
24.2.2024,14:00 - 14:59,114186,1,0
25.2.2024,20:00 - 20:59,114186,1,0
26.2.2024,14:00 - 14:59,114186,1,0
26.2.2024,21:00 - 21:59,114186,1,0
27.2.2024,11:00 - 11:59,114186,1,0
27.2.2024,15:00 - 15:59,114186,1,0
27.2.2024,16:00 - 16:59,114186,1,1
28.2.2024,11:00 - 11:59,114186,1,0
28.2.2024,13:00 - 13:59,114186,1,0
28.2.2024,14:00 - 14:59,114186,2,0
2.3.2024,10:00 - 10:59,114186,1,0
5.3.2024,18:00 - 18:59,114186,1,0
5.3.2024,19:00 - 19:59,114186,2,0
5.3.2024,23:00 - 23:59,114186,1,0
7.3.2024,07:00 - 07:59,114186,1,0
11.3.2024,19:00 - 19:59,114186,2,0
13.3.2024,11:00 - 11:59,114186,2,0
14.3.2024,15:00 - 15:59,114186,1,0
14.3.2024,18:00 - 18:59,114186,1,0
15.3.2024,12:00 - 12:59,114186,1,0
15.3.2024,14:00 - 14:59,114186,1,0
15.3.2024,16:00 - 16:59,114186,1,0
15.3.2024,21:00 - 21:59,114186,1,0
16.3.2024,10:00 - 10:59,114186,1,0
16.3.2024,13:00 - 13:59,114186,1,0
16.3.2024,21:00 - 21:59,114186,1,0
16.3.2024,22:00 - 22:59,114186,1,0
17.3.2024,14:00 - 14:59,114186,1,0
2.1.2024,16:00 - 16:59,114168,1,0
7.1.2024,12:00 - 12:59,114168,1,0
8.1.2024,11:00 - 11:59,114168,1,0
8.1.2024,12:00 - 12:59,114168,1,0
8.1.2024,13:00 - 13:59,114168,1,0
8.1.2024,20:00 - 20:59,114168,1,0
10.1.2024,18:00 - 18:59,114168,1,0
11.1.2024,12:00 - 12:59,114168,1,0
11.1.2024,19:00 - 19:59,114168,1,0
14.1.2024,19:00 - 19:59,114168,1,0
14.1.2024,23:00 - 23:59,114168,1,0
15.1.2024,21:00 - 21:59,114168,1,0
16.1.2024,12:00 - 12:59,114168,1,0
16.1.2024,18:00 - 18:59,114168,1,0
16.1.2024,19:00 - 19:59,114168,1,0
16.1.2024,21:00 - 21:59,114168,1,0
17.1.2024,14:00 - 14:59,114168,1,0
17.1.2024,20:00 - 20:59,114168,1,0
18.1.2024,10:00 - 10:59,114168,1,0
18.1.2024,12:00 - 12:59,114168,1,0
18.1.2024,15:00 - 15:59,114168,1,0
18.1.2024,20:00 - 20:59,114168,1,0
19.1.2024,14:00 - 14:59,114168,1,0
19.1.2024,18:00 - 18:59,114168,1,0
21.1.2024,11:00 - 11:59,114168,1,0
22.1.2024,22:00 - 22:59,114168,1,0
24.1.2024,19:00 - 19:59,114168,1,0
24.1.2024,20:00 - 20:59,114168,2,0
25.1.2024,11:00 - 11:59,114168,1,0
25.1.2024,18:00 - 18:59,114168,1,0
30.1.2024,20:00 - 20:59,114168,1,0
20.2.2024,19:00 - 19:59,114168,1,0
21.2.2024,09:00 - 09:59,114168,1,0
21.2.2024,13:00 - 13:59,114168,1,0
22.2.2024,13:00 - 13:59,114168,1,0
23.2.2024,13:00 - 13:59,114168,1,0
24.2.2024,00:00 - 00:59,114168,1,0
24.2.2024,03:00 - 03:59,114168,1,0
24.2.2024,11:00 - 11:59,114168,1,0
25.2.2024,20:00 - 20:59,114168,1,0
26.2.2024,12:00 - 12:59,114168,1,0
26.2.2024,21:00 - 21:59,114168,1,0
21.2.2024,08:00 - 08:59,114157,1,0
16.3.2024,19:00 - 19:59,114157,1,0
24.1.2024,13:00 - 13:59,114089,1,0
24.1.2024,15:00 - 15:59,114089,1,0
24.1.2024,17:00 - 17:59,114089,2,0
24.1.2024,18:00 - 18:59,114089,1,0
24.1.2024,20:00 - 20:59,114089,1,0
25.1.2024,11:00 - 11:59,114089,1,0
25.1.2024,12:00 - 12:59,114089,1,0
25.1.2024,15:00 - 15:59,114089,1,0
25.1.2024,17:00 - 17:59,114089,1,0
25.1.2024,18:00 - 18:59,114089,1,0
25.1.2024,19:00 - 19:59,114089,3,0
25.1.2024,22:00 - 22:59,114089,2,0
26.1.2024,13:00 - 13:59,114089,1,0
26.1.2024,16:00 - 16:59,114089,1,0
26.1.2024,18:00 - 18:59,114089,1,0
29.1.2024,09:00 - 09:59,114089,1,0
29.1.2024,10:00 - 10:59,114089,3,0
29.1.2024,11:00 - 11:59,114089,2,0
29.1.2024,12:00 - 12:59,114089,1,0
29.1.2024,13:00 - 13:59,114089,1,0
29.1.2024,15:00 - 15:59,114089,1,0
30.1.2024,11:00 - 11:59,114089,1,0
30.1.2024,19:00 - 19:59,114089,2,0
30.1.2024,20:00 - 20:59,114089,2,0
30.1.2024,21:00 - 21:59,114089,1,0
30.1.2024,22:00 - 22:59,114089,1,0
31.1.2024,14:00 - 14:59,114089,1,0
31.1.2024,16:00 - 16:59,114089,2,0
31.1.2024,19:00 - 19:59,114089,2,0
31.1.2024,21:00 - 21:59,114089,1,0
1.2.2024,09:00 - 09:59,114089,1,0
1.2.2024,10:00 - 10:59,114089,1,0
1.2.2024,11:00 - 11:59,114089,1,0
1.2.2024,12:00 - 12:59,114089,1,0
1.2.2024,14:00 - 14:59,114089,1,0
1.2.2024,17:00 - 17:59,114089,1,0
1.2.2024,19:00 - 19:59,114089,4,0
1.2.2024,20:00 - 20:59,114089,1,0
1.2.2024,22:00 - 22:59,114089,1,0
2.2.2024,10:00 - 10:59,114089,1,0
2.2.2024,11:00 - 11:59,114089,1,0
21.2.2024,11:00 - 11:59,114089,1,0
21.2.2024,22:00 - 22:59,114089,1,0
22.2.2024,03:00 - 03:59,114089,1,0
22.2.2024,15:00 - 15:59,114089,1,0
22.2.2024,16:00 - 16:59,114089,1,0
23.2.2024,17:00 - 17:59,114089,1,0
23.2.2024,18:00 - 18:59,114089,1,0
23.2.2024,19:00 - 19:59,114089,1,0
23.2.2024,22:00 - 22:59,114089,1,0
24.2.2024,19:00 - 19:59,114089,1,0
26.2.2024,13:00 - 13:59,114089,1,0
26.2.2024,16:00 - 16:59,114089,1,0
26.2.2024,19:00 - 19:59,114089,1,0
26.2.2024,21:00 - 21:59,114089,1,0
26.2.2024,22:00 - 22:59,114089,5,0
27.2.2024,09:00 - 09:59,114089,1,0
27.2.2024,15:00 - 15:59,114089,1,0
27.2.2024,16:00 - 16:59,114089,1,0
27.2.2024,18:00 - 18:59,114089,2,0
27.2.2024,19:00 - 19:59,114089,5,0
27.2.2024,20:00 - 20:59,114089,1,0
28.2.2024,13:00 - 13:59,114089,1,0
1.3.2024,12:00 - 12:59,114089,1,0
1.3.2024,17:00 - 17:59,114089,1,0
1.3.2024,21:00 - 21:59,114089,2,0
1.3.2024,22:00 - 22:59,114089,1,0
2.3.2024,10:00 - 10:59,114089,1,0
4.3.2024,22:00 - 22:59,114089,1,0
5.3.2024,03:00 - 03:59,114089,1,0
5.3.2024,07:00 - 07:59,114089,1,0
5.3.2024,08:00 - 08:59,114089,1,0
5.3.2024,18:00 - 18:59,114089,1,0
5.3.2024,19:00 - 19:59,114089,1,0
5.3.2024,20:00 - 20:59,114089,2,0
5.3.2024,21:00 - 21:59,114089,1,0
6.3.2024,01:00 - 01:59,114089,1,0
6.3.2024,07:00 - 07:59,114089,2,0
6.3.2024,12:00 - 12:59,114089,1,0
6.3.2024,22:00 - 22:59,114089,1,0
7.3.2024,07:00 - 07:59,114089,1,0
7.3.2024,23:00 - 23:59,114089,1,0
8.3.2024,00:00 - 00:59,114089,1,0
8.3.2024,15:00 - 15:59,114089,2,0
8.3.2024,18:00 - 18:59,114089,1,0
8.3.2024,19:00 - 19:59,114089,1,0
9.3.2024,18:00 - 18:59,114089,1,0
10.3.2024,09:00 - 09:59,114089,1,0
10.3.2024,21:00 - 21:59,114089,1,0
11.3.2024,06:00 - 06:59,114089,1,0
11.3.2024,20:00 - 20:59,114089,2,0
12.3.2024,10:00 - 10:59,114089,1,0
12.3.2024,18:00 - 18:59,114089,2,0
13.3.2024,09:00 - 09:59,114089,1,0
13.3.2024,14:00 - 14:59,114089,1,0
13.3.2024,19:00 - 19:59,114089,1,0
13.3.2024,20:00 - 20:59,114089,1,0
13.3.2024,21:00 - 21:59,114089,4,0
14.3.2024,10:00 - 10:59,114089,1,0
14.3.2024,18:00 - 18:59,114089,1,0
14.3.2024,19:00 - 19:59,114089,4,0
14.3.2024,20:00 - 20:59,114089,1,0
14.3.2024,21:00 - 21:59,114089,8,0
14.3.2024,22:00 - 22:59,114089,3,0
26.1.2024,17:00 - 17:59,114037,1,0
27.1.2024,03:00 - 03:59,114037,1,0
20.2.2024,09:00 - 09:59,114037,2,0
20.2.2024,11:00 - 11:59,114037,2,0
20.2.2024,12:00 - 12:59,114037,1,0
20.2.2024,19:00 - 19:59,114037,1,0
21.2.2024,13:00 - 13:59,114037,1,0
21.2.2024,20:00 - 20:59,114037,1,0
21.2.2024,21:00 - 21:59,114037,2,0
22.2.2024,11:00 - 11:59,114037,2,0
22.2.2024,13:00 - 13:59,114037,1,0
22.2.2024,14:00 - 14:59,114037,1,0
22.2.2024,15:00 - 15:59,114037,1,0
23.2.2024,21:00 - 21:59,114037,1,0
24.2.2024,12:00 - 12:59,114037,2,0
25.2.2024,17:00 - 17:59,114037,1,0
25.2.2024,18:00 - 18:59,114037,1,0
25.2.2024,19:00 - 19:59,114037,1,0
25.2.2024,21:00 - 21:59,114037,1,0
26.2.2024,10:00 - 10:59,114037,2,0
26.2.2024,12:00 - 12:59,114037,1,0
26.2.2024,17:00 - 17:59,114037,1,0
26.2.2024,18:00 - 18:59,114037,2,0
26.2.2024,21:00 - 21:59,114037,1,0
27.2.2024,20:00 - 20:59,114037,1,0
27.2.2024,21:00 - 21:59,114037,1,0
9.3.2024,16:00 - 16:59,114037,1,0
17.3.2024,11:00 - 11:59,114037,1,0
17.3.2024,12:00 - 12:59,114037,1,0
17.3.2024,14:00 - 14:59,114037,1,0
17.3.2024,16:00 - 16:59,114037,1,0
17.3.2024,18:00 - 18:59,114037,1,0
17.3.2024,19:00 - 19:59,114037,1,0
17.3.2024,23:00 - 23:59,114037,2,0
2.1.2024,21:00 - 21:59,113995,1,0
5.1.2024,22:00 - 22:59,113995,1,0
8.1.2024,14:00 - 14:59,113995,1,0
9.1.2024,08:00 - 08:59,113995,1,0
15.1.2024,15:00 - 15:59,113995,1,0
16.1.2024,10:00 - 10:59,113995,1,0
17.1.2024,10:00 - 10:59,113995,1,0
17.1.2024,16:00 - 16:59,113995,1,0
17.1.2024,17:00 - 17:59,113995,1,0
18.1.2024,14:00 - 14:59,113995,2,0
18.1.2024,15:00 - 15:59,113995,1,0
19.1.2024,13:00 - 13:59,113995,1,0
20.1.2024,12:00 - 12:59,113995,1,0
20.1.2024,15:00 - 15:59,113995,1,0
20.1.2024,19:00 - 19:59,113995,1,0
22.1.2024,14:00 - 14:59,113995,1,0
22.1.2024,18:00 - 18:59,113995,1,0
25.1.2024,12:00 - 12:59,113995,1,0
23.2.2024,18:00 - 18:59,113995,2,0
24.2.2024,19:00 - 19:59,113995,1,0
6.3.2024,18:00 - 18:59,113995,2,0
6.3.2024,22:00 - 22:59,113995,1,0
6.3.2024,23:00 - 23:59,113995,1,0
15.3.2024,19:00 - 19:59,113995,1,0
1.1.2024,15:00 - 15:59,113994,1,0
1.1.2024,16:00 - 16:59,113994,1,0
1.1.2024,20:00 - 20:59,113994,1,0
3.1.2024,13:00 - 13:59,113994,1,0
3.1.2024,21:00 - 21:59,113994,1,0
4.1.2024,21:00 - 21:59,113994,1,0
5.1.2024,18:00 - 18:59,113994,1,0
8.1.2024,09:00 - 09:59,113994,1,0
8.1.2024,16:00 - 16:59,113994,1,0
8.1.2024,18:00 - 18:59,113994,1,0
8.1.2024,19:00 - 19:59,113994,1,0
9.1.2024,11:00 - 11:59,113994,1,0
10.1.2024,17:00 - 17:59,113994,1,0
10.1.2024,20:00 - 20:59,113994,3,0
11.1.2024,22:00 - 22:59,113994,1,0
13.1.2024,12:00 - 12:59,113994,2,0
13.1.2024,16:00 - 16:59,113994,1,0
14.1.2024,10:00 - 10:59,113994,1,0
14.1.2024,12:00 - 12:59,113994,1,0
15.1.2024,10:00 - 10:59,113994,1,0
15.1.2024,15:00 - 15:59,113994,1,0
17.1.2024,16:00 - 16:59,113994,0,1
24.1.2024,12:00 - 12:59,113994,1,0
24.1.2024,14:00 - 14:59,113994,1,0
24.1.2024,17:00 - 17:59,113994,2,0
29.1.2024,11:00 - 11:59,113994,1,0
29.1.2024,12:00 - 12:59,113994,1,0
30.1.2024,09:00 - 09:59,113994,1,0
30.1.2024,11:00 - 11:59,113994,1,0
30.1.2024,20:00 - 20:59,113994,1,0
31.1.2024,16:00 - 16:59,113994,1,0
1.2.2024,09:00 - 09:59,113994,2,0
1.2.2024,10:00 - 10:59,113994,1,0
1.2.2024,13:00 - 13:59,113994,1,0
1.2.2024,14:00 - 14:59,113994,1,0
1.2.2024,19:00 - 19:59,113994,1,0
1.2.2024,20:00 - 20:59,113994,1,0
2.2.2024,10:00 - 10:59,113994,1,0
21.2.2024,13:00 - 13:59,113994,1,0
21.2.2024,21:00 - 21:59,113994,1,0
22.2.2024,13:00 - 13:59,113994,1,0
22.2.2024,14:00 - 14:59,113994,1,0
23.2.2024,15:00 - 15:59,113994,1,0
24.2.2024,10:00 - 10:59,113994,1,0
24.2.2024,12:00 - 12:59,113994,1,0
25.2.2024,13:00 - 13:59,113994,1,0
25.2.2024,19:00 - 19:59,113994,1,0
28.2.2024,11:00 - 11:59,113994,1,0
2.3.2024,09:00 - 09:59,113994,1,0
4.3.2024,18:00 - 18:59,113994,1,0
4.3.2024,22:00 - 22:59,113994,1,0
5.3.2024,01:00 - 01:59,113994,1,0
6.3.2024,17:00 - 17:59,113994,1,0
6.3.2024,21:00 - 21:59,113994,1,0
8.3.2024,07:00 - 07:59,113994,1,0
11.3.2024,19:00 - 19:59,113994,1,0
12.3.2024,18:00 - 18:59,113994,2,0
13.3.2024,10:00 - 10:59,113994,2,0
13.3.2024,18:00 - 18:59,113994,1,0
14.3.2024,10:00 - 10:59,113994,1,0
15.3.2024,20:00 - 20:59,113994,2,0
16.3.2024,16:00 - 16:59,113994,1,0
16.3.2024,17:00 - 17:59,113994,1,0
16.3.2024,22:00 - 22:59,113994,1,0
21.2.2024,21:00 - 21:59,113991,1,0
23.2.2024,01:00 - 01:59,113990,1,0
27.2.2024,16:00 - 16:59,113990,1,0
27.2.2024,20:00 - 20:59,113990,1,0
3.1.2024,17:00 - 17:59,113976,1,0
4.1.2024,19:00 - 19:59,113976,1,0
26.2.2024,21:00 - 21:59,113975,1,0
26.2.2024,22:00 - 22:59,113975,1,0
27.2.2024,11:00 - 11:59,113975,1,0
27.2.2024,17:00 - 17:59,113975,1,0
5.3.2024,17:00 - 17:59,113975,1,0
6.3.2024,06:00 - 06:59,113975,1,0
7.3.2024,23:00 - 23:59,113975,1,0
8.3.2024,06:00 - 06:59,113975,1,0
15.3.2024,18:00 - 18:59,113975,1,0
21.2.2024,21:00 - 21:59,113974,2,0
23.2.2024,15:00 - 15:59,113974,1,0
23.2.2024,16:00 - 16:59,113974,1,0
23.2.2024,17:00 - 17:59,113974,3,0
24.2.2024,03:00 - 03:59,113974,1,0
24.2.2024,05:00 - 05:59,113974,1,0
26.2.2024,18:00 - 18:59,113974,1,0
26.2.2024,20:00 - 20:59,113974,1,0
26.2.2024,22:00 - 22:59,113974,1,0
27.2.2024,00:00 - 00:59,113974,1,0
27.2.2024,09:00 - 09:59,113974,1,0
27.2.2024,10:00 - 10:59,113974,1,0
28.2.2024,14:00 - 14:59,113974,1,0
24.1.2024,11:00 - 11:59,113973,1,0
24.1.2024,12:00 - 12:59,113973,1,0
24.1.2024,17:00 - 17:59,113973,1,0
25.1.2024,11:00 - 11:59,113973,1,0
30.1.2024,19:00 - 19:59,113973,1,0
31.1.2024,16:00 - 16:59,113973,1,0
31.1.2024,19:00 - 19:59,113973,1,0
2.2.2024,13:00 - 13:59,113973,1,0
24.2.2024,13:00 - 13:59,113973,1,0
26.2.2024,16:00 - 16:59,113973,1,0
26.2.2024,18:00 - 18:59,113973,1,0
1.3.2024,13:00 - 13:59,113973,1,0
1.3.2024,14:00 - 14:59,113973,1,0
1.3.2024,15:00 - 15:59,113973,1,0
1.3.2024,18:00 - 18:59,113973,1,0
2.3.2024,13:00 - 13:59,113973,1,0
4.3.2024,13:00 - 13:59,113973,1,0
4.3.2024,21:00 - 21:59,113973,1,0
6.3.2024,21:00 - 21:59,113973,2,0
7.3.2024,20:00 - 20:59,113973,1,0
8.3.2024,06:00 - 06:59,113973,1,0
8.3.2024,13:00 - 13:59,113973,1,0
8.3.2024,19:00 - 19:59,113973,1,0
9.3.2024,07:00 - 07:59,113973,1,0
14.3.2024,14:00 - 14:59,113973,1,0
14.3.2024,17:00 - 17:59,113973,1,0
14.3.2024,18:00 - 18:59,113973,1,0
14.3.2024,23:00 - 23:59,113973,1,0
15.3.2024,13:00 - 13:59,113973,1,0
16.3.2024,22:00 - 22:59,113973,1,0
2.1.2024,21:00 - 21:59,113972,1,0
4.1.2024,16:00 - 16:59,113972,1,0
4.1.2024,20:00 - 20:59,113972,1,0
7.1.2024,10:00 - 10:59,113972,1,0
7.1.2024,12:00 - 12:59,113972,1,0
7.1.2024,17:00 - 17:59,113972,1,0
8.1.2024,09:00 - 09:59,113972,1,0
8.1.2024,14:00 - 14:59,113972,4,0
8.1.2024,15:00 - 15:59,113972,2,0
8.1.2024,16:00 - 16:59,113972,3,0
8.1.2024,17:00 - 17:59,113972,2,0
8.1.2024,20:00 - 20:59,113972,1,0
9.1.2024,10:00 - 10:59,113972,1,0
9.1.2024,18:00 - 18:59,113972,1,0
10.1.2024,13:00 - 13:59,113972,1,0
10.1.2024,20:00 - 20:59,113972,1,0
10.1.2024,21:00 - 21:59,113972,1,0
11.1.2024,12:00 - 12:59,113972,1,0
24.1.2024,14:00 - 14:59,113972,2,0
24.1.2024,15:00 - 15:59,113972,3,0
29.1.2024,15:00 - 15:59,113972,1,0
30.1.2024,09:00 - 09:59,113972,2,0
30.1.2024,10:00 - 10:59,113972,1,0
30.1.2024,19:00 - 19:59,113972,2,0
30.1.2024,20:00 - 20:59,113972,2,0
31.1.2024,20:00 - 20:59,113972,1,0
1.2.2024,11:00 - 11:59,113972,1,0
1.2.2024,15:00 - 15:59,113972,1,0
2.2.2024,11:00 - 11:59,113972,1,0
2.2.2024,12:00 - 12:59,113972,1,0
21.2.2024,10:00 - 10:59,113972,1,0
21.2.2024,21:00 - 21:59,113972,1,0
22.2.2024,10:00 - 10:59,113972,1,0
22.2.2024,11:00 - 11:59,113972,2,0
22.2.2024,13:00 - 13:59,113972,1,0
24.2.2024,10:00 - 10:59,113972,2,0
24.2.2024,12:00 - 12:59,113972,1,0
25.2.2024,13:00 - 13:59,113972,2,0
25.2.2024,14:00 - 14:59,113972,1,0
26.2.2024,09:00 - 09:59,113972,2,0
26.2.2024,10:00 - 10:59,113972,1,0
26.2.2024,11:00 - 11:59,113972,1,0
26.2.2024,12:00 - 12:59,113972,1,0
26.2.2024,13:00 - 13:59,113972,2,0
26.2.2024,16:00 - 16:59,113972,2,0
26.2.2024,18:00 - 18:59,113972,2,0
26.2.2024,21:00 - 21:59,113972,1,0
27.2.2024,11:00 - 11:59,113972,1,0
27.2.2024,19:00 - 19:59,113972,1,0
28.2.2024,12:00 - 12:59,113972,1,0
2.3.2024,12:00 - 12:59,113972,1,0
3.3.2024,22:00 - 22:59,113972,1,0
5.3.2024,06:00 - 06:59,113972,1,0
6.3.2024,06:00 - 06:59,113972,1,0
6.3.2024,17:00 - 17:59,113972,1,0
6.3.2024,18:00 - 18:59,113972,1,0
7.3.2024,07:00 - 07:59,113972,1,0
7.3.2024,22:00 - 22:59,113972,1,0
8.3.2024,21:00 - 21:59,113972,1,0
12.3.2024,18:00 - 18:59,113972,1,0
13.3.2024,09:00 - 09:59,113972,2,0
13.3.2024,10:00 - 10:59,113972,2,0
13.3.2024,12:00 - 12:59,113972,1,0
13.3.2024,18:00 - 18:59,113972,2,0
13.3.2024,19:00 - 19:59,113972,3,0
13.3.2024,20:00 - 20:59,113972,1,0
13.3.2024,21:00 - 21:59,113972,1,0
14.3.2024,08:00 - 08:59,113972,2,0
14.3.2024,09:00 - 09:59,113972,2,0
14.3.2024,11:00 - 11:59,113972,1,0
14.3.2024,13:00 - 13:59,113972,1,0
14.3.2024,14:00 - 14:59,113972,1,0
14.3.2024,15:00 - 15:59,113972,1,0
14.3.2024,21:00 - 21:59,113972,3,0
14.3.2024,22:00 - 22:59,113972,1,0
14.3.2024,23:00 - 23:59,113972,1,0
15.3.2024,12:00 - 12:59,113972,1,0
15.3.2024,13:00 - 13:59,113972,1,0
15.3.2024,15:00 - 15:59,113972,5,0
15.3.2024,16:00 - 16:59,113972,1,0
15.3.2024,22:00 - 22:59,113972,1,0
16.3.2024,13:00 - 13:59,113972,1,0
16.3.2024,14:00 - 14:59,113972,1,0
16.3.2024,17:00 - 17:59,113972,1,0
16.3.2024,18:00 - 18:59,113972,2,0
16.3.2024,19:00 - 19:59,113972,1,0
24.2.2024,15:00 - 15:59,113957,1,0
27.2.2024,12:00 - 12:59,113957,1,0
15.1.2024,19:00 - 19:59,113956,1,0
26.2.2024,18:00 - 18:59,113956,1,0
27.2.2024,21:00 - 21:59,113956,1,0
6.3.2024,01:00 - 01:59,113956,1,0
9.3.2024,11:00 - 11:59,113956,1,0
13.3.2024,18:00 - 18:59,113956,1,0
14.3.2024,11:00 - 11:59,113956,1,0
17.3.2024,10:00 - 10:59,113956,1,0
17.3.2024,18:00 - 18:59,113956,1,0
1.1.2024,16:00 - 16:59,113935,1,0
12.1.2024,08:00 - 08:59,113935,1,0
2.1.2024,13:00 - 13:59,113934,1,0
2.1.2024,18:00 - 18:59,113934,2,0
2.1.2024,21:00 - 21:59,113934,2,0
3.1.2024,10:00 - 10:59,113934,1,0
3.1.2024,19:00 - 19:59,113934,1,0
3.1.2024,21:00 - 21:59,113934,1,0
4.1.2024,10:00 - 10:59,113934,1,0
4.1.2024,16:00 - 16:59,113934,1,1
4.1.2024,17:00 - 17:59,113934,1,0
4.1.2024,18:00 - 18:59,113934,1,0
5.1.2024,16:00 - 16:59,113934,1,0
7.1.2024,11:00 - 11:59,113934,1,0
8.1.2024,10:00 - 10:59,113934,2,0
8.1.2024,11:00 - 11:59,113934,1,0
8.1.2024,13:00 - 13:59,113934,1,0
8.1.2024,14:00 - 14:59,113934,1,0
8.1.2024,16:00 - 16:59,113934,2,0
8.1.2024,17:00 - 17:59,113934,1,0
9.1.2024,18:00 - 18:59,113934,1,0
9.1.2024,19:00 - 19:59,113934,1,0
10.1.2024,17:00 - 17:59,113934,1,0
10.1.2024,18:00 - 18:59,113934,2,0
10.1.2024,19:00 - 19:59,113934,2,0
10.1.2024,21:00 - 21:59,113934,1,0
11.1.2024,12:00 - 12:59,113934,1,0
11.1.2024,15:00 - 15:59,113934,1,0
11.1.2024,19:00 - 19:59,113934,1,0
12.1.2024,10:00 - 10:59,113934,1,0
12.1.2024,18:00 - 18:59,113934,1,0
12.1.2024,22:00 - 22:59,113934,1,0
13.1.2024,19:00 - 19:59,113934,1,0
15.1.2024,12:00 - 12:59,113934,1,0
16.1.2024,14:00 - 14:59,113934,1,0
16.1.2024,16:00 - 16:59,113934,2,0
16.1.2024,23:00 - 23:59,113934,2,0
17.1.2024,09:00 - 09:59,113934,1,0
17.1.2024,16:00 - 16:59,113934,2,0
17.1.2024,17:00 - 17:59,113934,2,0
18.1.2024,10:00 - 10:59,113934,1,0
18.1.2024,13:00 - 13:59,113934,1,0
18.1.2024,20:00 - 20:59,113934,1,0
19.1.2024,11:00 - 11:59,113934,2,0
19.1.2024,12:00 - 12:59,113934,1,0
19.1.2024,14:00 - 14:59,113934,2,0
20.1.2024,10:00 - 10:59,113934,2,0
21.1.2024,11:00 - 11:59,113934,2,0
22.1.2024,13:00 - 13:59,113934,1,0
22.1.2024,22:00 - 22:59,113934,1,0
23.1.2024,11:00 - 11:59,113934,1,0
23.1.2024,17:00 - 17:59,113934,1,0
23.1.2024,20:00 - 20:59,113934,1,0
24.1.2024,15:00 - 15:59,113934,1,0
24.1.2024,18:00 - 18:59,113934,2,0
27.1.2024,16:00 - 16:59,113934,1,0
28.1.2024,15:00 - 15:59,113934,1,0
29.1.2024,00:00 - 00:59,113934,1,0
29.1.2024,12:00 - 12:59,113934,1,0
30.1.2024,20:00 - 20:59,113934,2,0
31.1.2024,13:00 - 13:59,113934,2,0
31.1.2024,16:00 - 16:59,113934,1,0
1.2.2024,08:00 - 08:59,113934,1,0
1.2.2024,11:00 - 11:59,113934,1,0
21.2.2024,13:00 - 13:59,113934,1,0
22.2.2024,16:00 - 16:59,113934,3,0
23.2.2024,10:00 - 10:59,113934,1,0
23.2.2024,11:00 - 11:59,113934,1,0
23.2.2024,12:00 - 12:59,113934,1,0
24.2.2024,08:00 - 08:59,113934,1,0
24.2.2024,15:00 - 15:59,113934,1,0
25.2.2024,21:00 - 21:59,113934,1,0
26.2.2024,08:00 - 08:59,113934,1,0
26.2.2024,12:00 - 12:59,113934,1,0
26.2.2024,16:00 - 16:59,113934,1,0
27.2.2024,21:00 - 21:59,113934,1,0
28.2.2024,12:00 - 12:59,113934,1,0
29.2.2024,13:00 - 13:59,113934,1,0
1.3.2024,11:00 - 11:59,113934,1,0
5.3.2024,18:00 - 18:59,113934,2,0
5.3.2024,22:00 - 22:59,113934,1,0
6.3.2024,00:00 - 00:59,113934,1,0
6.3.2024,18:00 - 18:59,113934,1,0
9.3.2024,15:00 - 15:59,113934,1,0
11.3.2024,09:00 - 09:59,113934,1,0
12.3.2024,08:00 - 08:59,113934,1,0
12.3.2024,10:00 - 10:59,113934,1,0
12.3.2024,11:00 - 11:59,113934,1,0
13.3.2024,13:00 - 13:59,113934,2,0
13.3.2024,18:00 - 18:59,113934,1,0
13.3.2024,19:00 - 19:59,113934,1,0
14.3.2024,08:00 - 08:59,113934,1,0
14.3.2024,09:00 - 09:59,113934,1,0
14.3.2024,12:00 - 12:59,113934,1,0
14.3.2024,18:00 - 18:59,113934,2,0
14.3.2024,20:00 - 20:59,113934,1,0
15.3.2024,12:00 - 12:59,113934,1,0
15.3.2024,16:00 - 16:59,113934,1,0
15.3.2024,17:00 - 17:59,113934,2,1
15.3.2024,18:00 - 18:59,113934,1,0
16.3.2024,20:00 - 20:59,113934,1,0
16.3.2024,21:00 - 21:59,113934,1,0
17.3.2024,16:00 - 16:59,113934,1,0
17.3.2024,22:00 - 22:59,113934,1,0
1.1.2024,11:00 - 11:59,113902,1,0
3.1.2024,20:00 - 20:59,113902,1,0
3.1.2024,21:00 - 21:59,113902,1,0
3.1.2024,23:00 - 23:59,113902,1,0
7.1.2024,13:00 - 13:59,113902,1,0
7.1.2024,14:00 - 14:59,113902,1,0
7.1.2024,17:00 - 17:59,113902,1,0
8.1.2024,12:00 - 12:59,113902,1,0
8.1.2024,13:00 - 13:59,113902,1,0
8.1.2024,14:00 - 14:59,113902,1,0
8.1.2024,15:00 - 15:59,113902,2,0
8.1.2024,17:00 - 17:59,113902,2,0
